City,Region,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,AQI,AQI_Category
Ahmedabad,Western-India,2023-01-17,,150.4,58.8,20.4,2.86,35.5,17.3,32.2,10.7,210.0,Poor
Ahmedabad,Western-India,2023-01-18,88.5,152.5,53.9,14.3,3.11,31.5,15.4,34.8,3.4,265.9,Poor
Ahmedabad,Western-India,2023-01-19,82.7,188.1,50.4,22.8,2.04,29.7,14.6,33.1,11.2,268.6,Poor
Ahmedabad,Western-India,2023-01-20,85.0,167.0,74.1,20.8,3.26,40.3,15.1,34.4,6.3,271.6,Poor
Ahmedabad,Western-India,2023-01-21,70.0,175.0,54.7,24.0,2.22,28.4,16.3,42.1,10.0,238.2,Poor
Ahmedabad,Western-India,2023-01-22,109.3,209.0,51.4,19.7,3.06,31.1,16.3,36.0,14.1,332.5,Very Poor
Ahmedabad,Western-India,2023-01-23,88.5,165.4,61.3,27.4,3.24,25.3,14.6,33.6,16.4,275.9,Poor
Ahmedabad,Western-India,2023-01-24,87.3,191.1,70.9,16.0,2.81,39.2,17.0,31.8,9.1,284.2,Poor
Ahmedabad,Western-India,2023-01-25,97.6,122.6,62.3,11.5,2.8,36.9,13.1,40.6,6.5,275.0,Poor
Ahmedabad,Western-India,2023-01-26,100.0,167.8,67.7,26.0,2.65,24.9,14.8,28.7,5.3,302.6,Very Poor
Ahmedabad,Western-India,2023-01-27,99.1,151.5,41.4,25.2,2.95,33.4,15.9,38.9,12.7,286.2,Poor
Ahmedabad,Western-India,2023-01-28,73.7,182.5,46.5,18.6,2.35,34.5,13.9,30.9,7.1,245.4,Poor
Ahmedabad,Western-India,2023-01-29,96.3,175.3,56.7,22.6,2.89,30.0,16.3,26.4,14.4,293.9,Poor
Ahmedabad,Western-India,2023-01-30,90.3,188.0,51.3,19.2,2.73,27.3,13.6,42.2,4.4,284.0,Poor
Ahmedabad,Western-India,2023-01-31,57.4,173.9,61.5,21.2,2.3,44.0,16.9,31.8,13.5,212.7,Poor
Ahmedabad,Western-India,2023-02-01,107.3,153.5,52.8,28.7,1.99,,15.0,39.7,10.8,308.3,Very Poor
Ahmedabad,Western-India,2023-02-02,86.3,223.9,49.8,19.4,2.76,38.9,11.5,38.5,16.4,289.6,Poor
Ahmedabad,Western-India,2023-02-03,68.8,134.1,57.3,24.4,2.85,39.0,18.9,39.4,12.9,220.2,Poor
Ahmedabad,Western-India,2023-02-04,87.4,135.9,57.9,19.8,2.54,41.9,,39.7,3.5,259.3,Poor
Ahmedabad,Western-India,2023-02-05,95.9,143.6,62.0,24.6,2.86,43.6,17.2,38.8,4.0,282.3,Poor
Ahmedabad,Western-India,2023-02-06,91.3,189.9,57.7,19.7,2.99,38.8,14.2,42.8,1.7,289.0,Poor
Ahmedabad,Western-India,2023-02-07,73.5,158.4,46.5,24.7,2.11,27.9,11.3,36.3,4.9,236.5,Poor
Ahmedabad,Western-India,2023-02-08,94.9,159.4,54.0,12.1,2.09,36.1,16.7,36.0,2.3,281.7,Poor
Ahmedabad,Western-India,2023-02-09,104.0,169.4,58.5,21.1,2.6,43.1,13.3,40.2,4.4,307.9,Very Poor
Ahmedabad,Western-India,2023-02-10,106.8,159.2,41.4,26.2,2.37,38.3,16.2,40.2,8.2,305.7,Very Poor
Ahmedabad,Western-India,2023-02-11,85.4,152.4,52.9,21.0,3.05,39.1,14.8,36.5,13.8,260.4,Poor
Ahmedabad,Western-India,2023-02-12,84.3,158.1,45.6,14.7,2.43,40.2,17.8,39.4,8.8,256.8,Poor
Ahmedabad,Western-India,2023-02-13,101.0,142.1,43.8,25.7,2.28,34.8,12.1,43.4,4.6,287.2,Poor
Ahmedabad,Western-India,2023-02-14,69.8,162.1,63.3,16.2,2.97,26.1,17.1,28.6,11.5,233.7,Poor
Ahmedabad,Western-India,2023-02-15,102.1,172.6,48.0,25.4,2.47,31.6,17.7,36.0,6.4,302.9,Very Poor
Ahmedabad,Western-India,2023-02-16,89.9,188.7,39.9,18.1,2.35,34.3,13.7,36.5,12.5,279.9,Poor
Ahmedabad,Western-India,2023-02-17,106.8,139.7,64.7,18.2,1.7,33.9,16.7,43.9,4.5,303.2,Very Poor
Ahmedabad,Western-India,2023-02-18,76.4,158.9,67.2,16.4,2.18,33.4,,39.0,8.7,247.4,Poor
Ahmedabad,Western-India,2023-02-19,92.8,153.5,61.1,21.6,2.12,35.9,15.8,35.4,2.8,278.8,Poor
Ahmedabad,Western-India,2023-02-20,94.1,187.1,44.7,20.8,1.96,32.8,11.0,40.9,5.9,290.0,Poor
Ahmedabad,Western-India,2023-02-21,72.5,159.0,50.9,23.2,2.57,20.4,14.4,38.9,19.4,235.7,Poor
Ahmedabad,Western-India,2023-02-22,84.3,152.1,48.7,28.2,1.98,33.4,18.2,40.6,4.2,258.2,Poor
Ahmedabad,Western-India,2023-02-23,71.9,146.6,63.6,19.7,2.16,29.3,13.7,37.6,14.4,232.6,Poor
Ahmedabad,Western-India,2023-02-24,94.1,193.5,50.2,21.2,2.87,37.7,18.8,45.7,9.2,294.2,Poor
Ahmedabad,Western-India,2023-02-25,79.6,185.1,43.2,19.1,2.43,39.5,16.7,35.6,6.1,258.0,Poor
Ahmedabad,Western-India,2023-02-26,69.7,134.5,59.2,28.2,2.51,38.4,17.9,51.4,9.4,223.5,Poor
Ahmedabad,Western-India,2023-02-27,76.7,144.7,61.3,21.4,1.59,46.0,15.2,39.6,10.0,241.6,Poor
Ahmedabad,Western-India,2023-02-28,82.5,128.8,50.8,23.0,2.13,25.2,15.5,35.0,8.5,244.6,Poor
Ahmedabad,Western-India,2023-03-01,91.9,145.5,55.9,20.9,1.95,43.7,15.1,34.8,17.1,272.0,Poor
Ahmedabad,Western-India,2023-03-02,85.6,196.5,45.9,18.2,2.1,35.0,17.8,41.4,3.7,275.7,Poor
Ahmedabad,Western-India,2023-03-03,87.6,155.2,50.6,18.6,2.24,37.7,18.0,52.8,3.2,265.0,Poor
Ahmedabad,Western-India,2023-03-04,96.0,155.0,51.5,14.6,2.58,37.3,14.2,42.2,5.0,282.0,Poor
Ahmedabad,Western-India,2023-03-05,57.8,113.0,39.4,21.0,2.19,44.9,15.9,44.7,2.5,182.7,Moderate
Ahmedabad,Western-India,2023-03-06,78.3,157.7,50.7,17.2,2.56,27.7,18.6,39.4,17.6,246.2,Poor
Ahmedabad,Western-India,2023-03-07,75.3,153.7,43.7,13.1,2.63,35.6,20.6,48.6,3.1,235.4,Poor
Ahmedabad,Western-India,2023-03-08,68.7,166.8,41.6,16.0,2.37,21.7,19.1,46.7,13.2,226.6,Poor
Ahmedabad,Western-India,2023-03-09,57.1,147.7,48.0,15.5,2.37,41.4,15.6,44.2,7.8,196.5,Moderate
Ahmedabad,Western-India,2023-03-10,81.9,137.7,38.5,24.9,1.98,42.6,19.6,44.6,15.3,243.5,Poor
Ahmedabad,Western-India,2023-03-11,86.4,159.5,48.7,18.7,2.39,25.2,17.2,49.2,6.8,263.7,Poor
Ahmedabad,Western-India,2023-03-12,75.8,183.6,51.9,17.3,1.46,22.0,16.5,48.5,2.6,251.6,Poor
Ahmedabad,Western-India,2023-03-13,84.7,151.8,51.3,20.4,2.88,42.7,15.8,41.8,14.3,258.0,Poor
Ahmedabad,Western-India,2023-03-14,72.1,153.1,54.6,12.4,1.36,30.3,19.8,42.3,3.1,231.5,Poor
Ahmedabad,Western-India,2023-03-15,86.3,119.1,58.5,11.3,2.37,32.9,19.6,39.9,7.5,248.7,Poor
Ahmedabad,Western-India,2023-03-16,70.7,162.9,51.7,18.8,1.65,27.5,20.9,54.4,17.7,232.8,Poor
Ahmedabad,Western-India,2023-03-17,72.5,151.4,49.0,21.5,2.38,28.6,19.1,51.1,16.5,231.8,Poor
Ahmedabad,Western-India,2023-03-18,94.8,126.7,48.0,15.9,2.46,35.6,17.3,50.1,8.9,267.5,Poor
Ahmedabad,Western-India,2023-03-19,78.5,105.9,54.1,15.2,1.66,35.8,20.9,52.2,4.8,226.4,Poor
Ahmedabad,Western-India,2023-03-20,84.0,169.9,60.2,14.8,2.32,43.2,16.9,40.8,15.2,265.3,Poor
Ahmedabad,Western-India,2023-03-21,77.1,148.2,42.6,11.0,2.49,37.8,18.6,54.7,13.0,236.2,Poor
Ahmedabad,Western-India,2023-03-22,57.6,142.7,34.6,17.7,2.1,24.5,17.4,57.4,3.5,191.9,Moderate
Ahmedabad,Western-India,2023-03-23,76.4,159.4,45.9,18.4,2.02,38.7,19.3,49.0,2.4,241.7,Poor
Ahmedabad,Western-India,2023-03-24,65.9,132.6,43.5,13.6,2.05,39.8,19.1,57.9,12.7,207.3,Poor
Ahmedabad,Western-India,2023-03-25,72.5,143.0,52.0,20.1,1.44,46.6,18.4,43.6,6.6,229.0,Poor
Ahmedabad,Western-India,2023-03-26,60.8,141.4,43.2,18.2,2.05,31.5,18.9,53.4,6.7,200.8,Poor
Ahmedabad,Western-India,2023-03-27,81.6,149.1,42.8,,1.87,37.4,,51.0,7.0,246.4,Poor
Ahmedabad,Western-India,2023-03-28,51.6,132.9,47.0,16.3,2.09,44.8,21.6,47.9,9.4,179.0,Moderate
Ahmedabad,Western-India,2023-03-29,72.1,122.8,48.4,13.6,1.83,37.3,16.9,47.0,2.8,217.7,Poor
Ahmedabad,Western-India,2023-03-30,61.4,137.2,56.1,18.9,1.97,43.0,21.2,45.4,13.5,204.3,Poor
Ahmedabad,Western-India,2023-03-31,75.0,109.0,46.7,15.3,1.96,43.0,18.2,49.5,9.1,218.2,Poor
Ahmedabad,Western-India,2023-04-01,56.0,115.0,36.8,11.7,1.78,28.9,,52.1,7.6,176.9,Moderate
Ahmedabad,Western-India,2023-04-02,67.6,130.2,35.3,16.9,1.63,,21.2,47.8,9.3,208.1,Poor
Ahmedabad,Western-India,2023-04-03,57.6,147.5,42.9,17.6,1.59,35.4,17.9,54.0,16.0,196.3,Moderate
Ahmedabad,Western-India,2023-04-04,64.9,127.9,54.0,16.4,2.0,32.1,18.6,44.1,5.9,206.8,Poor
Ahmedabad,Western-India,2023-04-05,61.5,144.4,44.0,22.6,2.01,46.3,17.5,60.3,8.6,204.6,Poor
Ahmedabad,Western-India,2023-04-06,68.3,122.8,50.5,21.9,1.66,29.0,23.4,45.6,15.4,212.2,Poor
Ahmedabad,Western-India,2023-04-07,67.2,170.4,37.7,12.5,1.79,27.7,22.1,51.3,8.4,223.2,Poor
Ahmedabad,Western-India,2023-04-08,76.8,157.5,48.9,15.0,1.68,40.7,26.8,49.7,13.9,241.9,Poor
Ahmedabad,Western-India,2023-04-09,65.4,135.8,39.5,19.8,2.11,35.8,25.4,60.6,5.6,207.5,Poor
Ahmedabad,Western-India,2023-04-10,,155.1,30.7,15.4,2.18,40.2,19.8,56.9,2.8,227.6,Poor
Ahmedabad,Western-India,2023-04-11,78.8,123.9,43.5,14.7,1.9,36.8,21.4,49.0,7.7,231.1,Poor
Ahmedabad,Western-India,2023-04-12,75.5,145.6,35.3,17.4,1.88,24.9,23.8,59.8,5.2,230.8,Poor
Ahmedabad,Western-India,2023-04-13,70.2,121.9,48.8,15.9,1.84,42.7,21.9,55.2,4.4,214.1,Poor
Ahmedabad,Western-India,2023-04-14,53.0,115.1,36.4,14.5,1.7,33.4,20.1,60.7,4.6,171.1,Moderate
Ahmedabad,Western-India,2023-04-15,54.9,129.3,46.3,16.2,2.09,36.2,24.4,64.1,14.1,184.2,Moderate
Ahmedabad,Western-India,2023-04-16,51.0,141.6,45.1,15.3,1.65,23.0,22.6,62.4,6.0,180.2,Moderate
Ahmedabad,Western-India,2023-04-17,64.3,121.1,31.8,13.4,2.11,28.4,23.8,53.1,2.0,195.7,Moderate
Ahmedabad,Western-India,2023-04-18,52.1,110.1,33.5,8.3,2.23,38.1,24.0,56.8,11.4,165.1,Moderate
Ahmedabad,Western-India,2023-04-19,56.4,104.4,38.9,14.7,1.9,21.7,22.9,56.3,13.7,174.7,Moderate
Ahmedabad,Western-India,2023-04-20,69.1,110.0,34.5,13.1,1.62,31.3,22.4,58.4,11.5,202.2,Poor
Ahmedabad,Western-India,2023-04-21,52.4,103.3,33.5,12.1,1.45,,20.7,58.5,6.9,163.8,Moderate
Ahmedabad,Western-India,2023-04-22,85.9,99.9,39.6,15.7,1.61,30.8,22.4,60.7,7.6,235.5,Poor
Ahmedabad,Western-India,2023-04-23,59.7,110.4,40.5,16.8,1.69,23.9,23.2,61.2,12.6,185.1,Moderate
Ahmedabad,Western-India,2023-04-24,61.1,137.2,46.9,13.8,1.87,28.0,24.1,65.1,5.2,200.0,Moderate
Ahmedabad,Western-India,2023-04-25,68.3,102.3,33.6,17.5,2.08,29.9,23.3,57.8,11.7,197.9,Moderate
Ahmedabad,Western-India,2023-04-26,62.8,104.3,28.7,14.2,1.71,32.8,24.8,63.7,8.4,185.0,Moderate
Ahmedabad,Western-India,2023-04-27,52.8,90.3,38.5,18.6,2.03,37.3,24.5,59.4,5.3,162.2,Moderate
Ahmedabad,Western-India,2023-04-28,49.5,95.6,42.5,13.9,1.81,34.3,25.7,62.1,12.2,157.6,Moderate
Ahmedabad,Western-India,2023-04-29,38.2,81.3,39.6,11.2,1.37,32.5,28.0,60.3,8.3,126.9,Moderate
Ahmedabad,Western-India,2023-04-30,50.5,115.1,40.6,11.2,1.69,40.4,22.3,53.6,3.6,166.6,Moderate
Ahmedabad,Western-India,2023-05-01,56.6,104.4,32.5,14.6,2.04,35.0,22.5,62.6,3.6,173.2,Moderate
Ahmedabad,Western-India,2023-05-02,48.7,100.3,25.4,13.2,1.4,36.6,21.6,64.8,6.6,152.7,Moderate
Ahmedabad,Western-India,2023-05-03,56.3,93.9,39.7,19.7,1.62,36.3,29.1,65.0,9.1,171.6,Moderate
Ahmedabad,Western-India,2023-05-04,57.1,125.3,27.5,15.5,1.84,44.7,22.8,69.3,1.6,181.4,Moderate
Ahmedabad,Western-India,2023-05-05,49.0,107.5,38.0,10.8,1.27,25.7,25.5,61.5,8.8,159.6,Moderate
Ahmedabad,Western-India,2023-05-06,55.1,134.0,30.2,8.2,1.59,44.1,23.7,71.8,12.2,179.9,Moderate
Ahmedabad,Western-India,2023-05-07,57.3,122.0,37.0,12.1,1.28,21.8,25.0,62.3,9.3,182.7,Moderate
Ahmedabad,Western-India,2023-05-08,56.0,97.7,40.1,12.4,1.62,43.5,22.4,69.5,14.9,171.1,Moderate
Ahmedabad,Western-India,2023-05-09,57.0,93.4,,15.6,1.82,22.7,29.0,72.3,13.6,170.0,Moderate
Ahmedabad,Western-India,2023-05-10,46.2,93.6,31.5,15.2,1.44,43.6,27.8,72.2,11.7,147.0,Moderate
Ahmedabad,Western-India,2023-05-11,45.6,99.8,36.8,8.5,1.75,22.4,24.2,56.3,2.3,148.4,Moderate
Ahmedabad,Western-India,2023-05-12,43.3,101.3,36.9,14.5,1.78,41.4,28.3,65.8,8.1,145.5,Moderate
Ahmedabad,Western-India,2023-05-13,53.0,93.2,29.0,11.8,1.57,43.5,,67.7,2.6,159.7,Moderate
Ahmedabad,Western-India,2023-05-14,46.7,105.1,33.6,15.4,1.49,51.6,27.3,76.8,7.8,153.2,Moderate
Ahmedabad,Western-India,2023-05-15,36.6,107.5,26.5,9.5,1.33,44.5,26.7,68.6,8.4,129.7,Moderate
Ahmedabad,Western-India,2023-05-16,48.2,94.8,32.6,11.3,1.17,25.4,26.6,62.4,9.4,151.2,Moderate
Ahmedabad,Western-India,2023-05-17,46.8,104.9,32.8,11.2,1.42,45.7,27.8,65.7,9.3,152.4,Moderate
Ahmedabad,Western-India,2023-05-18,46.4,116.7,22.9,15.1,1.64,35.4,25.3,64.9,5.8,153.9,Moderate
Ahmedabad,Western-India,2023-05-19,43.9,91.4,30.3,12.0,1.44,44.6,29.2,73.6,4.5,140.2,Moderate
Ahmedabad,Western-India,2023-05-20,52.5,87.7,26.5,11.7,1.0,36.0,28.4,63.7,7.8,155.7,Moderate
Ahmedabad,Western-India,2023-05-21,54.7,87.2,26.7,9.7,1.09,48.2,29.2,70.4,18.0,159.7,Moderate
Ahmedabad,Western-India,2023-05-22,58.1,74.1,29.4,12.5,1.24,39.6,29.1,60.9,14.7,163.1,Moderate
Ahmedabad,Western-India,2023-05-23,52.1,83.1,34.2,12.6,1.33,38.6,28.2,78.0,5.0,155.4,Moderate
Ahmedabad,Western-India,2023-05-24,48.3,78.0,29.0,14.2,1.35,33.8,26.5,65.9,10.9,144.2,Moderate
Ahmedabad,Western-India,2023-05-25,36.7,85.8,25.5,9.5,1.06,39.5,31.3,73.2,8.5,121.0,Moderate
Ahmedabad,Western-India,2023-05-26,55.6,87.0,28.9,5.9,0.97,,33.2,72.2,7.7,161.4,Moderate
Ahmedabad,Western-India,2023-05-27,,100.8,37.1,10.6,1.32,35.5,32.8,69.4,6.2,136.6,Moderate
Ahmedabad,Western-India,2023-05-28,53.4,93.9,29.0,10.6,1.42,43.0,29.2,68.8,7.7,160.4,Moderate
Ahmedabad,Western-India,2023-05-29,40.2,74.9,24.2,10.0,1.3,33.7,29.7,70.2,13.1,123.7,Moderate
Ahmedabad,Western-India,2023-05-30,36.7,81.3,24.7,5.9,1.17,40.5,24.4,60.7,2.9,118.2,Moderate
Ahmedabad,Western-India,2023-05-31,37.4,64.6,28.2,11.0,1.11,40.6,30.1,73.4,15.2,115.1,Moderate
Ahmedabad,Western-India,2023-06-01,46.1,96.0,25.7,7.6,1.13,37.6,29.6,74.4,8.8,144.4,Moderate
Ahmedabad,Western-India,2023-06-02,53.2,113.3,25.8,9.1,1.09,43.1,31.1,67.0,13.0,166.5,Moderate
Ahmedabad,Western-India,2023-06-03,39.0,80.8,31.0,9.4,1.3,35.8,29.3,69.8,10.6,125.3,Moderate
Ahmedabad,Western-India,2023-06-04,29.7,102.2,23.2,11.7,1.52,,28.9,67.9,2.4,112.5,Moderate
Ahmedabad,Western-India,2023-06-05,37.4,78.8,19.1,10.5,1.12,48.1,28.2,75.6,9.2,117.8,Moderate
Ahmedabad,Western-India,2023-06-06,42.5,68.3,23.8,11.4,0.89,38.6,,73.4,7.9,126.0,Moderate
Ahmedabad,Western-India,2023-06-07,49.3,84.0,19.1,12.0,1.19,36.2,28.5,72.5,8.1,145.3,Moderate
Ahmedabad,Western-India,2023-06-08,42.4,75.0,31.1,7.9,1.32,36.8,31.3,76.3,6.2,130.0,Moderate
Ahmedabad,Western-India,2023-06-09,41.7,92.7,29.3,11.2,1.24,33.5,35.2,69.3,9.7,135.7,Moderate
Ahmedabad,Western-India,2023-06-10,31.9,68.0,20.1,9.1,1.33,45.8,28.2,79.7,6.7,102.0,Moderate
Ahmedabad,Western-India,2023-06-11,42.2,75.9,25.4,11.3,1.49,51.8,30.6,78.8,14.5,128.9,Moderate
Ahmedabad,Western-India,2023-06-12,38.4,62.1,33.6,9.6,1.01,31.0,32.5,64.1,10.0,117.4,Moderate
Ahmedabad,Western-India,2023-06-13,40.9,66.1,27.0,10.3,1.14,,32.3,67.2,12.8,122.4,Moderate
Ahmedabad,Western-India,2023-06-14,37.9,67.2,25.2,6.5,1.11,45.1,31.3,72.8,13.4,115.2,Moderate
Ahmedabad,Western-India,2023-06-15,38.7,72.3,23.6,10.6,1.15,43.6,31.1,72.9,10.1,119.5,Moderate
Ahmedabad,Western-India,2023-06-16,39.5,77.3,25.5,7.7,1.37,51.9,30.2,69.9,17.3,123.1,Moderate
Ahmedabad,Western-India,2023-06-17,42.4,91.5,23.9,12.5,1.32,38.4,33.9,75.6,12.4,135.3,Moderate
Ahmedabad,Western-India,2023-06-18,42.8,59.8,23.3,8.1,1.02,35.2,30.7,71.4,8.4,122.3,Moderate
Ahmedabad,Western-India,2023-06-19,35.8,63.2,28.0,5.4,1.09,56.8,34.2,75.7,9.4,109.9,Moderate
Ahmedabad,Western-India,2023-06-20,34.6,75.6,16.4,11.8,1.22,45.8,34.6,65.7,7.6,110.1,Moderate
Ahmedabad,Western-India,2023-06-21,29.2,74.5,24.0,7.4,1.24,32.3,32.1,70.6,15.2,99.8,Satisfactory
Ahmedabad,Western-India,2023-06-22,33.8,65.6,17.1,10.0,1.01,34.3,27.9,70.6,8.1,104.3,Moderate
Ahmedabad,Western-India,2023-06-23,36.3,64.1,23.3,9.2,1.17,44.4,30.7,73.4,8.7,110.7,Moderate
Ahmedabad,Western-India,2023-06-24,17.6,79.1,25.9,8.3,0.95,34.4,34.6,74.2,12.2,78.0,Satisfactory
Ahmedabad,Western-India,2023-06-25,37.1,73.0,21.3,7.0,1.19,39.7,35.7,69.4,6.0,114.9,Moderate
Ahmedabad,Western-India,2023-06-26,26.0,69.9,23.8,7.5,0.89,46.5,30.2,79.7,7.3,91.1,Satisfactory
Ahmedabad,Western-India,2023-06-27,42.5,69.2,22.5,10.9,0.93,42.3,33.9,76.5,1.1,126.0,Moderate
Ahmedabad,Western-India,2023-06-28,39.2,80.2,26.2,8.4,1.06,40.5,31.1,75.2,12.0,124.0,Moderate
Ahmedabad,Western-India,2023-06-29,34.0,57.8,22.9,,0.96,43.2,30.1,83.3,2.8,102.9,Moderate
Ahmedabad,Western-India,2023-06-30,36.4,68.2,19.5,,1.08,43.8,35.3,74.4,9.2,111.2,Moderate
Ahmedabad,Western-India,2023-07-01,35.5,57.3,26.0,7.3,1.1,45.7,34.0,73.3,4.7,106.7,Moderate
Ahmedabad,Western-India,2023-07-02,33.8,55.0,23.8,10.1,1.27,40.1,35.0,73.6,2.4,102.2,Moderate
Ahmedabad,Western-India,2023-07-03,29.9,50.7,24.1,7.8,0.83,40.9,31.3,76.5,13.5,91.8,Satisfactory
Ahmedabad,Western-India,2023-07-04,35.7,67.3,20.9,7.0,0.94,42.2,36.2,70.7,13.4,109.5,Moderate
Ahmedabad,Western-India,2023-07-05,34.2,66.5,25.6,9.5,1.11,46.3,32.8,67.0,7.2,107.9,Moderate
Ahmedabad,Western-India,2023-07-06,36.1,58.4,20.7,10.4,1.11,36.5,36.6,74.8,10.8,107.5,Moderate
Ahmedabad,Western-India,2023-07-07,32.8,71.3,18.2,6.6,1.14,43.8,36.9,64.2,12.4,104.1,Moderate
Ahmedabad,Western-India,2023-07-08,31.9,76.4,16.2,8.3,1.02,44.6,32.5,70.2,4.7,104.0,Moderate
Ahmedabad,Western-India,2023-07-09,34.7,65.8,20.8,7.3,1.13,43.7,33.1,70.5,14.5,106.8,Moderate
Ahmedabad,Western-India,2023-07-10,44.3,70.8,23.0,7.0,1.02,30.4,,77.8,8.0,129.5,Moderate
Ahmedabad,Western-India,2023-07-11,32.7,64.0,23.6,8.2,0.94,37.6,39.6,67.0,4.7,103.1,Moderate
Ahmedabad,Western-India,2023-07-12,40.1,45.7,24.3,7.5,0.93,43.1,35.7,77.5,14.8,111.3,Moderate
Ahmedabad,Western-India,2023-07-13,28.4,60.4,19.6,9.2,0.96,37.9,34.2,76.0,14.5,91.5,Satisfactory
Ahmedabad,Western-India,2023-07-14,31.3,61.7,20.6,7.4,1.39,24.8,35.2,66.4,10.2,98.0,Satisfactory
Ahmedabad,Western-India,2023-07-15,36.6,78.7,14.1,7.1,1.06,33.2,37.7,67.9,2.9,114.1,Moderate
Ahmedabad,Western-India,2023-07-16,33.5,58.5,,6.2,0.69,31.9,35.0,83.3,2.0,101.2,Moderate
Ahmedabad,Western-India,2023-07-17,30.3,68.0,23.6,7.3,0.92,26.9,33.5,62.1,13.6,99.4,Satisfactory
Ahmedabad,Western-India,2023-07-18,29.8,40.3,18.5,9.1,0.88,38.0,33.3,71.8,6.0,86.1,Satisfactory
Ahmedabad,Western-India,2023-07-19,28.5,63.9,19.3,10.8,1.07,39.9,35.4,72.7,8.8,93.4,Satisfactory
Ahmedabad,Western-India,2023-07-20,35.2,80.7,20.6,6.6,0.9,52.7,34.6,78.7,2.4,113.7,Moderate
Ahmedabad,Western-India,2023-07-21,36.0,50.0,18.7,7.1,0.88,31.2,35.0,79.9,11.5,102.6,Moderate
Ahmedabad,Western-India,2023-07-22,29.2,64.7,20.0,6.4,0.97,,32.0,80.1,3.9,94.5,Satisfactory
Ahmedabad,Western-India,2023-07-23,30.0,63.2,22.7,8.5,0.94,40.1,36.4,70.1,15.4,96.7,Satisfactory
Ahmedabad,Western-India,2023-07-24,42.6,76.6,19.4,7.3,1.1,37.2,34.6,76.2,5.6,127.3,Moderate
Ahmedabad,Western-India,2023-07-25,37.4,67.5,19.2,7.6,0.82,47.0,35.2,73.1,7.8,112.8,Moderate
Ahmedabad,Western-India,2023-07-26,35.7,58.0,21.7,9.1,0.88,40.1,35.5,78.8,4.1,106.5,Moderate
Ahmedabad,Western-India,2023-07-27,23.1,61.1,23.9,6.9,0.99,47.2,30.8,72.7,8.7,81.5,Satisfactory
Ahmedabad,Western-India,2023-07-28,40.4,59.0,26.1,6.8,0.97,50.3,36.1,77.9,9.9,117.7,Moderate
Ahmedabad,Western-India,2023-07-29,30.2,93.1,20.9,5.7,0.99,39.7,32.2,78.5,4.8,108.2,Moderate
Ahmedabad,Western-India,2023-07-30,26.8,74.2,25.4,7.7,0.94,46.1,38.5,69.2,14.0,95.1,Satisfactory
Ahmedabad,Western-India,2023-07-31,32.0,73.9,20.7,5.7,0.91,40.3,31.2,78.0,12.6,104.1,Moderate
Ahmedabad,Western-India,2023-08-01,38.8,56.4,20.7,6.4,0.97,36.7,34.0,66.2,10.6,111.6,Moderate
Ahmedabad,Western-India,2023-08-02,25.9,76.3,18.4,10.0,0.77,59.1,37.2,76.9,6.6,92.4,Satisfactory
Ahmedabad,Western-India,2023-08-03,29.7,59.1,22.0,9.8,0.91,24.0,34.7,78.9,15.0,94.6,Satisfactory
Ahmedabad,Western-India,2023-08-04,34.9,60.5,24.0,,0.97,35.1,34.7,79.0,3.5,106.6,Moderate
Ahmedabad,Western-India,2023-08-05,32.0,68.0,26.5,7.1,1.02,36.8,35.1,67.5,6.6,103.7,Moderate
Ahmedabad,Western-India,2023-08-06,31.3,52.8,22.9,7.0,1.18,35.5,33.0,71.8,15.9,95.1,Satisfactory
Ahmedabad,Western-India,2023-08-07,30.4,67.0,22.5,9.8,1.0,43.5,35.2,68.0,2.6,99.3,Satisfactory
Ahmedabad,Western-India,2023-08-08,25.1,68.9,24.1,10.1,0.89,24.2,32.7,77.6,12.3,89.5,Satisfactory
Pune,Western-India,2023-01-01,53.6,131.8,53.8,17.4,1.49,48.5,17.0,41.8,14.5,184.9,Moderate
Pune,Western-India,2023-01-02,75.7,170.3,47.1,15.6,1.69,38.8,16.9,39.3,11.7,244.3,Poor
Pune,Western-India,2023-01-03,67.8,108.6,49.0,19.2,1.86,61.2,17.1,37.6,9.7,204.3,Poor
Pune,Western-India,2023-01-04,79.9,98.4,45.9,17.9,1.66,53.5,15.2,25.7,10.5,224.5,Poor
Pune,Western-India,2023-01-05,65.3,100.7,43.4,14.1,1.57,49.9,16.7,33.1,5.0,193.2,Moderate
Pune,Western-India,2023-01-06,66.6,109.6,52.0,22.5,1.41,28.8,19.2,31.7,4.3,203.9,Poor
Pune,Western-India,2023-01-07,74.8,110.9,65.6,18.5,1.69,39.0,15.5,29.6,5.7,224.8,Poor
Pune,Western-India,2023-01-08,78.7,100.8,49.9,15.7,1.47,32.2,15.4,31.1,14.4,223.7,Poor
Pune,Western-India,2023-01-09,58.6,141.0,45.9,22.3,1.81,39.6,16.6,35.9,1.9,197.8,Moderate
Pune,Western-India,2023-01-10,73.9,117.5,51.0,15.6,1.27,51.3,12.8,34.3,8.4,220.6,Poor
Pune,Western-India,2023-01-11,83.2,158.1,,10.3,1.85,59.3,13.8,39.3,10.0,255.6,Poor
Pune,Western-India,2023-01-12,57.1,131.0,45.8,19.5,1.98,49.2,18.7,34.7,11.3,190.0,Moderate
Pune,Western-India,2023-01-13,77.5,120.8,42.6,17.6,1.86,38.6,17.1,30.6,4.2,227.3,Poor
